1950	6	7	0	24.4	1.82
1950	6	8	0.61	23.73	8.31
1950	6	9	0	20.66	6.29
1950	6	10	0	20.77	9.62
1950	6	11	0.01	20.73	7.82
1950	6	12	0.01	22.82	4.08
1950	6	13	0	24.75	7.93
1950	6	14	0	27.45	10.69
1950	6	15	2.09	27.16	14.98
1950	6	16	5.98	26.29	13.3
1950	6	17	37.9	23.04	9.18
1950	6	18	9.5	19.69	7.39
1950	6	19	12.09	16.3	8.24
1950	6	20	0	22.78	3.89
1950	6	21	2.72	22.2	11.7
1950	6	22	0.01	19.58	8.97
1950	6	23	0.03	20.69	5.29
1950	6	24	2.66	20.57	7.66
1950	6	25	10.79	17.65	8.65
1950	6	26	0.31	20.06	2.67
1950	6	27	13.01	19.27	9.84
1950	6	28	10.18	18.06	10.23
1950	6	29	2.5	22.29	6.86
1950	6	30	0	23.2	11.63
1950	7	1	0.41	20.82	11.34
1950	7	2	0.31	20.45	10.66
1950	7	3	8.39	19.46	8.24
1950	7	4	5.69	18.65	7.71
1950	7	5	10.31	17.59	10.06
1950	7	6	28.31	16.76	12.24
1950	7	7	29.51	16.87	12.19
1950	7	8	19.6	14.42	9
1950	7	9	1.7	15.56	5.1
1950	7	10	0.01	17.69	4.99
1950	7	11	0.4	18.75	8.33
1950	7	12	1.36	22.74	6.44
1950	7	13	0.64	23.48	10.84
1950	7	14	0	20.71	11.14
1950	7	15	1.14	19.97	10.95
1950	7	16	1.85	16.45	9.43
1950	7	17	5.16	15.71	6.17
1950	7	18	6.78	17.15	6.74
1950	7	19	0.11	19.44	7.2
1950	7	20	3.2	19.55	8.49
1950	7	21	0	19.59	10.55
1950	7	22	0	21.52	9.42
1950	7	23	0	22.49	9.8
1950	7	24	1.87	22.26	8.07
1950	7	25	6.33	21.35	11.3
1950	7	26	13.61	21.07	11.02
1950	7	27	6.48	23.36	9.86
1950	7	28	11.09	23.42	10.38
1950	7	29	13.49	21.81	11.72
1950	7	30	15.22	20.86	10.86
1950	7	31	1.93	19.9	10.7
1950	8	1	1.12	22.53	10.1
1950	8	2	1.74	24.41	10.06
1950	8	3	1.74	25.25	10.76
1950	8	4	2.38	25.86	13.02
1950	8	5	14.03	24.84	12.12
1950	8	6	16.46	21.9	9.18
1950	8	7	4.2	23.87	8.46
1950	8	8	2.41	25.16	10.09
1950	8	9	0.14	25.31	11.83
1950	8	10	3.32	22.95	10.16
1950	8	11	11.62	20.42	10.91
1950	8	12	20.18	14.87	11.31
1950	8	13	8.06	15.17	8.9
1950	8	14	2.57	17.45	6.53
1950	8	15	13.76	16.22	10.91
1950	8	16	5.43	16.83	8.25
1950	8	17	0.17	18.48	6.46
1950	8	18	0	20.57	3.62
1950	8	19	0	22.54	4.39
1950	8	20	0	23.36	6.54
1950	8	21	0.01	24.03	8.47
1950	8	22	0.29	25.68	12.42
1950	8	23	1.74	25.33	12.86
1950	8	24	8.73	22.96	12.29
1950	8	25	5.33	21.57	11.62
1950	8	26	3.05	22.66	9.5
1950	8	27	3.86	21.57	10.36
1950	8	28	0	18.47	5.89
1950	8	29	0	18.92	6.49
1950	8	30	0	22.04	11.01
1950	8	31	0	23.95	7.06
1950	9	1	0.04	27.57	9.31
1950	9	2	3.25	26.27	9.37
1950	9	3	3.08	16.34	1.91
1950	9	4	26.56	12.96	7.51
1950	9	5	17.63	9.78	3.63
1950	9	6	1.09	12.75	2.76
1950	9	7	0	19.52	6.45
1950	9	8	0	22.87	10.36
1950	9	9	0	25.48	9.44
1950	9	10	1.68	25.01	9.53
1950	9	11	5.63	13.54	0
1950	9	12	23.21	3.39	1.49
1950	9	13	8.14	7.41	2.83
1950	9	14	1.16	12.1	4.76
1950	9	15	2.62	15.54	4.31
1950	9	16	0.02	17.13	1.74
1950	9	17	0.03	21.91	9.79
1950	9	18	0	21.82	6.54
1950	9	19	1.98	20.18	9.02
1950	9	20	12.91	17.32	2.75
1950	9	21	0.21	12.23	-0.84
1950	9	22	0	14.21	-1.47
1950	9	23	0	16.77	1.8
1950	9	24	0	16.02	2.29
1950	9	25	1.15	12.44	2.66
1950	9	26	4.18	6.79	2.53
1950	9	27	16.54	10.25	3.33
1950	9	28	6.13	10.69	0.51
1950	9	29	1.96	5.52	-4.94
1950	9	30	0	0.39	-4.74
1950	10	1	1	-1.47	-7.79
1950	10	2	0.74	-3.44	-5.67
1950	10	3	0.44	-0.89	-6.1
1950	10	4	0.25	2.78	-8.89
1950	10	5	0	5.63	-11.35
1950	10	6	0	8	-8.72
1950	10	7	0	8.13	-4.3
1950	10	8	0	9.82	-1.27
1950	10	9	0.02	10.92	1.57
1950	10	10	0	10.74	-1.05
1950	10	11	0	12.71	-0.81
1950	10	12	0	16.21	1.83
1950	10	13	0	14.84	5.36
1950	10	14	0	15.03	2.3
1950	10	15	4.67	10.29	3.66
1950	10	16	0.23	10.73	0.1
1950	10	17	0.71	8.47	2.49
1950	10	18	3.49	6.65	2.79
1950	10	19	0	8.75	-2.15
1950	10	20	2.55	5.61	-1.82
1950	10	21	0	10.05	-3.35
1950	10	22	3.09	7.23	1.92
1950	10	23	0	8.26	-1.16
1950	10	24	0	10.2	-0.79
1950	10	25	0	10.01	1.27
1950	10	26	0	9.67	0.68
1950	10	27	0	7.82	1.58
1950	10	28	0.01	8.62	2.08
1950	10	29	0.11	7.67	3.06
1950	10	30	0	7.86	2.3
1950	10	31	0.01	9.07	0.61
1950	11	1	0	11.51	0.96
1950	11	2	0	10.58	0.69
1950	11	3	1.03	7.38	-2
1950	11	4	0	4.7	-2.8
1950	11	5	0.67	4.13	-3.78
1950	11	6	0	6.49	-3.08
1950	11	7	0.14	6.12	-0.17
1950	11	8	1.28	1.61	-3.48
1950	11	9	0	1.09	-6.5
1950	11	10	2.22	1.99	-11.36
1950	11	11	1.59	7.26	-1.52
1950	11	12	0.02	2.3	-6.28
1950	11	13	0.01	-4.28	-9.12
1950	11	14	0	-3.07	-8.81
1950	11	15	0	0.39	-6.75
1950	11	16	0.03	-0.04	-7.61
1950	11	17	0	3.77	-5.28
1950	11	18	0	3.16	-6.03
1950	11	19	0	7.07	-5.27
1950	11	20	0	5.89	-2.54
1950	11	21	0	3.48	-3.99
1950	11	22	0	-0.77	-6.86
1950	11	23	0	-0.3	-4.72
1950	11	24	0	-0.24	-4.33
1950	11	25	0.13	0.26	-4.53
1950	11	26	0.41	-1.14	-7.14
1950	11	27	0.46	-1.6	-5.96
1950	11	28	1.72	2	-4.99
1950	11	29	0.17	1.14	-6.33
1950	11	30	0.44	2.66	-3.17
1950	12	1	0.69	0.18	-6.26
1950	12	2	1.52	4.22	-4.26
1950	12	3	0	4.28	-4
1950	12	4	0.23	-2.42	-10.09
1950	12	5	0.16	-3.77	-9.49
1950	12	6	0.02	-0.85	-7.29
1950	12	7	0	-1.11	-7.05
1950	12	8	0	2.32	-7.26
1950	12	9	0	2.46	-3.49
1950	12	10	0	0.77	-8.06
1950	12	11	0	-1.62	-9.26
1950	12	12	0.01	-1.39	-5.77
1950	12	13	2.75	-4.24	-11.55
1950	12	14	0.09	-2.05	-12.36
1950	12	15	0.28	0.8	-8.28
1950	12	16	7.32	-11.07	-17.31
1950	12	17	0.99	-14.89	-22.73
1950	12	18	0.01	-6.81	-20.38
1950	12	19	0	-7.18	-13.67
1950	12	20	0	-9.21	-15.42
1950	12	21	0	-9.07	-16.43
1950	12	22	0.15	-12.54	-18.2
1950	12	23	0.03	-14	-18.68
1950	12	24	0.43	-17.75	-23.01
1950	12	25	0.04	-21.12	-30.34
1950	12	26	0	-26.15	-34.86
1950	12	27	0.01	-26.73	-34.84
1950	12	28	0.01	-26.8	-34.06
1950	12	29	0	-30.6	-43.32
1950	12	30	0.88	-33.36	-42.55
1950	12	31	0.02	-33.71	-44.26
1951	1	1	0.02	-32.31	-42.32
1951	1	2	3.6	-26.56	-40.61
1951	1	3	0.4	-24.99	-35.12
1951	1	4	0.02	-19.4	-37.51
1951	1	5	3.23	-17.28	-25.13
1951	1	6	0.03	-10.54	-21.1
1951	1	7	0.13	-6.13	-17.9
1951	1	8	2.63	-11.85	-20.1
1951	1	9	0.75	-6.78	-18.03
1951	1	10	0.34	-8.69	-17.86
1951	1	11	0.1	-13.21	-26.75
1951	1	12	1.58	-3.37	-31.07
1951	1	13	0	-2.41	-13.82
1951	1	14	0.18	-6.17	-13.8
1951	1	15	0.52	-9.89	-23.93
1951	1	16	0.05	-20.35	-33.28
1951	1	17	0.64	-24.48	-29.16
1951	1	18	0.15	-21.49	-31
1951	1	19	3.35	-29.71	-33.59
1951	1	20	0.01	-26.83	-41.03
1951	1	21	0.07	-28.52	-42.08
1951	1	22	0.05	-12.82	-34.09
1951	1	23	5.94	2.22	-20.97
1951	1	24	0	8.75	2.47
1951	1	25	0	6.69	-14.86
1951	1	26	0.68	-7.79	-16.68
1951	1	27	0.14	-2.31	-11.35
1951	1	28	0.02	-1.13	-9.34
1951	1	29	0.01	-2.6	-10.89
1951	1	30	2.09	-7.21	-13.86
1951	1	31	2.39	-8.55	-18.23
1951	2	1	0.45	-6.12	-17.92
1951	2	2	0.81	-3.23	-10.93
1951	2	3	0.9	-5.51	-13.23
1951	2	4	1.04	-3.94	-8.83
1951	2	5	0.64	-5.1	-20.51
1951	2	6	4.01	-10.57	-19.47
1951	2	7	0.25	-0.73	-10.33
1951	2	8	1.11	-0.62	-8.64
1951	2	9	0.96	-6.85	-18.23
1951	2	10	0.45	-11.75	-20.67
1951	2	11	0.01	-17.2	-29.96
1951	2	12	0.24	-23.25	-35
1951	2	13	1.22	-24.24	-27.52
1951	2	14	1.59	-19	-32.84
1951	2	15	3.84	0.98	-22.55
1951	2	16	0.43	3.7	-12.85
1951	2	17	0.26	-8.14	-15.9
1951	2	18	0.37	-5.17	-19.18
1951	2	19	0	-8.28	-28.18
1951	2	20	0.06	-13.26	-24.07
1951	2	21	0	-14.19	-24.37
1951	2	22	0.52	-20.39	-24.22
1951	2	23	0.02	-15.06	-24.49
1951	2	24	0	-8.44	-23.09
1951	2	25	3.07	-9.51	-17.14
1951	2	26	0.07	-11.1	-24.23
1951	2	27	0	-19.55	-30.8
1951	2	28	0	-22.28	-35.41
1951	3	1	0.03	-23.74	-37.32
1951	3	2	0.17	-19.75	-28.65
1951	3	3	0	-20.55	-30.79
1951	3	4	0	-21.87	-39.93
1951	3	5	0.07	-17.43	-30.56
1951	3	6	0	-13.49	-27.17
1951	3	7	0	-9.32	-21.3
1951	3	8	1.55	-11.78	-17
1951	3	9	0.9	-13.37	-18.55
1951	3	10	0	-11.1	-25.87
1951	3	11	0	-7.46	-25.9
1951	3	12	0	-3.18	-20.02
1951	3	13	0.32	2.11	-10.12
1951	3	14	1.03	1.22	-6.8
1951	3	15	0	1.03	-10.41
1951	3	16	0.09	3.29	-12.61
1951	3	17	0.8	0.97	-4.8
1951	3	18	0.71	-0.41	-15.3
1951	3	19	0	-1.75	-16.46
1951	3	20	0	6.7	-11.37
1951	3	21	0	6.38	-2.56
1951	3	22	0	4.28	-8.65
1951	3	23	0	8.54	-5.38
1951	3	24	0.02	8.31	0.05
1951	3	25	1.01	1.91	-11.38
1951	3	26	2.15	3.52	-7.81
1951	3	27	0	-2.9	-17.19
1951	3	28	0	10.33	-14.97
1951	3	29	0	10.84	3.14
1951	3	30	0	14.27	-0.18
1951	3	31	0	14.36	4.96
1951	4	1	0.2	10.78	-1.47
1951	4	2	0.09	6.62	-2.47
1951	4	3	0	13.13	-3.05
1951	4	4	0	13.92	-3.78
1951	4	5	0	15.32	-3.32
1951	4	6	0	16.15	-2.25
1951	4	7	0.02	16.39	-1.69
1951	4	8	0.97	14	-2.94
1951	4	9	0.1	10.22	0.75
1951	4	10	0	7.8	-4.16
1951	4	11	0.15	6.82	-7.31
1951	4	12	7.02	2.28	-6.53
1951	4	13	8.17	-4.57	-10.71
1951	4	14	4.62	-6.46	-10.96
1951	4	15	0.32	-2.35	-13.28
1951	4	16	0.04	-0.69	-14.54
1951	4	17	0	3.57	-13.06
1951	4	18	0	6.6	-3.27
1951	4	19	0	10.9	-6.47
1951	4	20	12.99	8.86	-2.52
1951	4	21	12.19	-1.62	-12.42
1951	4	22	0.4	-6.15	-14.63
1951	4	23	0	-1.35	-18.35
1951	4	24	0	6.63	-15.1
1951	4	25	0	10.32	-6.58
1951	4	26	0	9.66	-6.67
1951	4	27	0	6.71	-4.78
1951	4	28	0	6.31	-6.25
1951	4	29	0	10.76	-5.5
1951	4	30	0	15.22	-3.82
1951	5	1	0	15.8	-3.76
1951	5	2	0.04	15.94	-3.72
1951	5	3	0.16	16.35	-1.57
1951	5	4	0.28	15.78	-2.39
1951	5	5	0.53	14.53	0
1951	5	6	1.81	14.34	0.81
1951	5	7	0.18	15.7	-2.37
1951	5	8	0.43	15.51	1.08
1951	5	9	0	13.5	-1.06
1951	5	10	0.06	14.42	4.4
1951	5	11	6.29	13.1	3.54
1951	5	12	2.75	5.2	-0.92
1951	5	13	0.46	1.36	-3.23
1951	5	14	0.91	2.91	-3.48
1951	5	15	1.07	5.91	-3.76
1951	5	16	0.42	6.15	-0.61
1951	5	17	0.22	6.34	0
1951	5	18	0.34	5.79	-2.02
1951	5	19	0.2	5.84	-3.19
1951	5	20	0.01	7.99	-3.41
1951	5	21	0.24	8.18	-0.29
1951	5	22	0.01	7.84	-2.52
1951	5	23	5.23	11.52	-0.77
1951	5	24	1.44	12.38	-0.69
1951	5	25	2.24	9.44	1.09
1951	5	26	0.05	10.25	-0.68
1951	5	27	2.97	10.06	3.08
1951	5	28	4.39	9.06	0.11
1951	5	29	7.66	8.78	-0.12
1951	5	30	0.01	13.42	-2.49
1951	5	31	3.77	13.52	4.3
1951	6	1	0.82	13.7	3.56
1951	6	2	5.38	13.17	3.56
1951	6	3	3.25	15.48	4.98
1951	6	4	0.91	17.57	1.79
1951	6	5	2.67	16.37	7.44
1951	6	6	4.57	15.91	6.38
1951	6	7	1.21	17.13	3.5
1951	6	8	0.41	18.6	5.74
1951	6	9	0.25	20.06	1.4
1951	6	10	1.19	20.5	6.71
1951	6	11	5.13	20.12	8.77
1951	6	12	2.15	18.5	5.68
1951	6	13	2.47	17.76	4.98
1951	6	14	0.87	18.8	3.62
1951	6	15	0.66	20.34	7.47
1951	6	16	1.77	21.91	6.08
1951	6	17	3.6	22.66	8.65
1951	6	18	15.45	22.72	9.78
1951	6	19	12.89	21.01	10.62
1951	6	20	1.61	17.75	5.96
1951	6	21	0.03	22.22	5.72
1951	6	22	5.25	22.73	11.24
1951	6	23	4.72	24.06	11.88
1951	6	24	4.89	24.18	12.46
1951	6	25	0.23	22.97	9.75
1951	6	26	7.97	18.03	7.39
1951	6	27	17.54	11.2	8
1951	6	28	7.13	10.69	6.97
1951	6	29	0.97	15.6	2.59
1951	6	30	1.57	17.96	2.21
1951	7	1	3.2	17.89	5.69
1951	7	2	0.52	19.98	4.47
1951	7	3	0.01	23.16	6.9
1951	7	4	0.09	24.58	8.47
1951	7	5	0.28	23.65	8.99
1951	7	6	0.43	23.5	8.08
1951	7	7	1.34	24.48	9.81
1951	7	8	10.76	23.24	11.76
1951	7	9	5.57	23.53	11.15
1951	7	10	0.49	26.14	11.73
1951	7	11	2.01	27.07	10.23
1951	7	12	23.44	23.93	12.37
1951	7	13	0	22.76	10.03
1951	7	14	0.67	19.35	8.32
1951	7	15	8.87	18.38	8.74
1951	7	16	10.78	17.73	10.07
1951	7	17	4.83	14.89	8.71
1951	7	18	0.05	20.94	6.63
1951	7	19	0.65	21.14	10.24
1951	7	20	0	20.67	9.08
1951	7	21	0	24.18	7.63
1951	7	22	0.58	25.83	9.23
1951	7	23	3.28	24.41	9.33
1951	7	24	0.01	20.87	7.77
1951	7	25	0.69	21.07	8.48
1951	7	26	0	21.38	9.86
1951	7	27	0	23.37	8.56
1951	7	28	1.3	22.79	12.12
1951	7	29	0	23.58	6.83
1951	7	30	0.78	24.77	10.14
1951	7	31	0.23	21.26	7.96
1951	8	1	0.1	25.46	7.46
1951	8	2	0.02	26.29	12.97
1951	8	3	2.83	22.03	9.93
1951	8	4	0.08	18.85	7.46
1951	8	5	0	17.83	9.53
1951	8	6	0.25	20	10.94
1951	8	7	0.48	19.67	9.49
1951	8	8	2.22	17.54	4.76
1951	8	9	8.03	16.2	4.59
1951	8	10	14.98	13.04	8.81
1951	8	11	2.69	18.88	5.36
1951	8	12	1.33	19.17	4.34
1951	8	13	3	18.73	8.41
1951	8	14	0.59	20.88	5.45
1951	8	15	3.13	20.45	8.6
1951	8	16	6.82	18.17	8.29
1951	8	17	0.98	15.81	2.18
1951	8	18	11.89	13.94	9.22
1951	8	19	1.41	16.88	6.73
1951	8	20	2.49	16.58	8.88
1951	8	21	1.87	15.69	6.7
1951	8	22	0.15	13.6	6.23
1951	8	23	1.71	12.37	3.15
1951	8	24	2.35	11.43	4.89
1951	8	25	0.03	17.25	5.3
1951	8	26	1.94	17.27	6.2
1951	8	27	25.56	15.47	5.8
1951	8	28	2.02	11.87	0.98
1951	8	29	1.14	11.42	1.46
1951	8	30	0.18	7.62	1.71
1951	8	31	0.05	8.63	0.8
1951	9	1	0	13.73	-2.86
1951	9	2	0.35	13.15	0.45
1951	9	3	2.58	7.24	-1.68
1951	9	4	0.19	9.04	-3.33
1951	9	5	0.26	9.08	-0.1
1951	9	6	0.85	8.6	-2.57
1951	9	7	11.86	8.48	2.28
1951	9	8	2.59	8.28	0.61
1951	9	9	0.38	9.7	-1.18
1951	9	10	1.48	10.23	5.65
1951	9	11	9.8	9.36	0.77
1951	9	12	0.92	6.12	-2.65
1951	9	13	0.3	8.98	-2.25
1951	9	14	0	13.66	1.24
1951	9	15	0.43	14.85	5.63
1951	9	16	0.56	15.95	8.69
1951	9	17	0.59	15.39	7.2
1951	9	18	6.03	15.39	5.01
1951	9	19	1.47	14.64	4.71
1951	9	20	0	12.84	-1.24
1951	9	21	0.06	14.31	1.57
1951	9	22	0.26	13.58	7.28
1951	9	23	0	13.58	-1.19
1951	9	24	5.56	13.21	6.71
1951	9	25	0	14.06	6.77
1951	9	26	5.87	12.12	7.11
1951	9	27	4	9.9	3.14
1951	9	28	0.39	7.81	-0.1
1951	9	29	0.63	8.7	0.67
1951	9	30	6.15	7.74	-0.14
1951	10	1	0.07	1.87	-5.53
1951	10	2	0.01	-2.69	-8.51
1951	10	3	0.74	0.77	-10.49
1951	10	4	0.76	6.08	-9.05
1951	10	5	0	10.95	-1.8
1951	10	6	0	14.53	0.63
1951	10	7	0	13.66	3.16
1951	10	8	0.02	12.01	0.37
1951	10	9	0.44	10.2	0.19
1951	10	10	2.01	7.61	-2.02
1951	10	11	0.05	1.79	-4.93
1951	10	12	0	7.15	-6.15
1951	10	13	0.52	13.82	-1.16
1951	10	14	1.83	14.96	3.84
1951	10	15	0.84	17.1	7.43
1951	10	16	0	16.01	3.73
1951	10	17	0.59	9.58	2.19
1951	10	18	9.56	7.1	1.28
1951	10	19	1.02	2.83	-3.53
1951	10	20	0.49	2.52	-3.09
1951	10	21	1.28	0.99	-9.29
1951	10	22	0	-7.85	-12.45
1951	10	23	0	-6.69	-13.98
1951	10	24	8.17	-9.27	-8.61
1951	10	25	10.27	-10.4	-8.83
1951	10	26	0.29	-8.71	-13.56
1951	10	27	0.96	2.93	-16.7
1951	10	28	0.1	8.35	-1.08
1951	10	29	0	7.01	-2.91
1951	10	30	0.26	7.03	-0.18
1951	10	31	0	6.43	0.29
1951	11	1	0.02	3.43	-6.59
1951	11	2	0.54	-2.8	-10.29
1951	11	3	1.92	-7.56	-17.25
1951	11	4	0	-7.16	-16.92
1951	11	5	3	-10.77	-17.74
1951	11	6	0.04	6.77	-15.3
1951	11	7	0.88	8.82	2.06
1951	11	8	0	10.95	0.64
1951	11	9	0	10.6	0.15
1951	11	10	0	7.82	-1.57
1951	11	11	0.31	12.26	-0.46
1951	11	12	0.21	9.7	-1.37
1951	11	13	0.16	2.45	-3.06
1951	11	14	0.02	2.21	-2.53
1951	11	15	0.52	-1.42	-6.14
1951	11	16	2.92	-1.73	-9.04
1951	11	17	2.41	-1.46	-6.47
1951	11	18	0.25	-1.42	-10.79
1951	11	19	0.32	-2.46	-14.05
1951	11	20	3.79	-11.17	-19.8
1951	11	21	0.82	-17.73	-24.35
1951	11	22	0	-19.82	-26.37
1951	11	23	0.01	-8.69	-29.63
1951	11	24	0	0.5	-10.41
1951	11	25	0.01	5.18	-6.93
1951	11	26	0.56	3.08	-3.81
1951	11	27	0	-0.86	-6.32
1951	11	28	0	5.25	-5.09
1951	11	29	0	1.44	-8.29
1951	11	30	0.19	-3.85	-6.47
1951	12	1	0.23	-6.82	-11.96
1951	12	2	2.97	-11.11	-12.06
1951	12	3	0.04	-6.76	-15.53
1951	12	4	0.85	-5.63	-11.97
1951	12	5	0	-4.97	-13.66
1951	12	6	2.08	-6.05	-15.71
1951	12	7	0.7	4.29	-6
1951	12	8	0.05	4.36	-4.09
1951	12	9	0.12	4.19	-6.98
1951	12	10	0.19	-5.82	-14.05
1951	12	11	0.01	-11.21	-19.25
1951	12	12	3.62	-19.13	-26.32
1951	12	13	1.61	-2.02	-16.83
1951	12	14	0	-5.51	-14.46
1951	12	15	2.09	-6.49	-17.51
1951	12	16	0.11	-11.85	-24.21
1951	12	17	0.05	-8.9	-23.61
1951	12	18	4.1	-8.05	-14.81
1951	12	19	2.08	-9.08	-10.83
1951	12	20	0.5	-9.39	-25.6
1951	12	21	0.96	-24.24	-28.78
1951	12	22	0.9	-23.89	-28.88
1951	12	23	2.32	-18.63	-26.25
1951	12	24	0.08	-12.17	-27.28
1951	12	25	0	-5.12	-24.38
1951	12	26	1.75	1.69	-8.78
1951	12	27	0.19	2.01	-7.54
